fly	fname	condition	segment	location	fraction
35	flytrax20190118_164239.csv	non-rewarded	post-stim	at_reward	0.0
36	flytrax20190118_171511.csv	non-rewarded	after_relocation	at_reward	0.02511651993785604
36	flytrax20190118_171511.csv	non-rewarded	baseline	at_reward	0.03155701101518309
36	flytrax20190118_171511.csv	non-rewarded	relocation	at_reward	0.0
36	flytrax20190118_171511.csv	non-rewarded	stimulation	at_reward	0.625
36	flytrax20190118_171511.csv	non-rewarded	post-stim	at_reward	0.0
37	flytrax20190118_181417.csv	non-rewarded	after_relocation	at_reward	0.00590687977762335
37	flytrax20190118_181417.csv	non-rewarded	baseline	at_reward	0.0029797377830750892
37	flytrax20190118_181417.csv	non-rewarded	relocation	at_reward	0.0
37	flytrax20190118_181417.csv	non-rewarded	stimulation	at_reward	0.95
37	flytrax20190118_181417.csv	non-rewarded	post-stim	at_reward	0.07614213197969544
38	flytrax20190119_171903.csv	non-rewarded	after_relocation	at_reward	0.0
38	flytrax20190119_171903.csv	non-rewarded	baseline	at_reward	0.0
38	flytrax20190119_171903.csv	non-rewarded	relocation	at_reward	0.0
38	flytrax20190119_171903.csv	non-rewarded	stimulation	at_reward	0.9344262295081968
38	flytrax20190119_171903.csv	non-rewarded	post-stim	at_reward	0.0
39	flytrax20190119_174549.csv	non-rewarded	after_relocation	at_reward	0.00661968823403801
39	flytrax20190119_174549.csv	non-rewarded	baseline	at_reward	0.00038550501156515033
39	flytrax20190119_174549.csv	non-rewarded	relocation	at_reward	0.0
39	flytrax20190119_174549.csv	non-rewarded	stimulation	at_reward	0.5
39	flytrax20190119_174549.csv	non-rewarded	post-stim	at_reward	0.0
0	flytrax20181123_114304.csv	rewarded	test200	at_reward	0.0255
1	flytrax20181123_152457.csv	rewarded	test200	at_reward	0.025940996948117995
3	flytrax20181123_162408.csv	rewarded	test200	at_reward	0.0
4	flytrax20181127_162328.csv	rewarded	test200	at_reward	0.0
5	flytrax20181204_163734.csv	rewarded	test200	at_reward	0.076
6	flytrax20181204_170930.csv	rewarded	test200	at_reward	0.0
7	flytrax20181205_182038.csv	non-rewarded	test200	at_reward	0.0
8	flytrax20181205_184643.csv	non-rewarded	test200	at_reward	0.01952929394091137
9	flytrax20181207_161754.csv	rewarded	test200	at_reward	0.01
10	flytrax20181207_180201.csv	rewarded	test200	at_reward	0.0355
11	flytrax20181211_170828.csv	rewarded	test200	at_reward	0.03058103975535168
12	flytrax20181211_183411.csv	rewarded	test200	at_reward	0.01649175412293853
13	flytrax20181211_185727.csv	non-rewarded	test200	at_reward	0.02288911495422177
14	flytrax20181211_192052.csv	non-rewarded	test200	at_reward	0.0
15	flytrax20181212_193040.csv	non-rewarded	test200	at_reward	0.0
16	flytrax20181214_174232.csv	rewarded	test200	at_reward	0.02248875562218891
17	flytrax20181217_192137.csv	non-rewarded	test200	at_reward	0.004529441368897836
18	flytrax20181218_164433.csv	non-rewarded	test200	at_reward	0.010515773660490736
19	flytrax20181218_175537.csv	non-rewarded	test200	at_reward	0.016623376623376623
20	flytrax20190109_165747.csv	rewarded	test200	at_reward	0.0
21	flytrax20190110_152909.csv	non-rewarded	test200	at_reward	0.0
22	flytrax20190110_162901.csv	non-rewarded	test200	at_reward	0.0
23	flytrax20190110_170616.csv	rewarded	test200	at_reward	0.161
24	flytrax20190110_173636.csv	non-rewarded	test200	at_reward	0.006711409395973154
25	flytrax20190110_182810.csv	rewarded	test200	at_reward	0.113
26	flytrax20190111_164022.csv	non-rewarded	test200	at_reward	0.0
27	flytrax20190111_172208.csv	non-rewarded	test200	at_reward	0.0
28	flytrax20190111_190138.csv	rewarded	test200	at_reward	0.046417759838546915
29	flytrax20190111_192056.csv	rewarded	test200	at_reward	0.0
30	flytrax20190116_152245.csv	rewarded	test200	at_reward	0.0
31	flytrax20190116_160702.csv	non-rewarded	test200	at_reward	0.0
32	flytrax20190116_163246.csv	non-rewarded	test200	at_reward	0.0
33	flytrax20190116_180834.csv	rewarded	test200	at_reward	0.0
34	flytrax20190116_192744.csv	rewarded	test200	at_reward	0.0
35	flytrax20190118_164239.csv	non-rewarded	test200	at_reward	0.0
36	flytrax20190118_171511.csv	non-rewarded	test200	at_reward	0.038018433179723504
37	flytrax20190118_181417.csv	non-rewarded	test200	at_reward	0.0
38	flytrax20190119_171903.csv	non-rewarded	test200	at_reward	0.0
39	flytrax20190119_174549.csv	non-rewarded	test200	at_reward	0.0
0	flytrax20181123_114304.csv	rewarded	test100	at_reward	0.0
1	flytrax20181123_152457.csv	rewarded	test100	at_reward	0.0
3	flytrax20181123_162408.csv	rewarded	test100	at_reward	0.0
4	flytrax20181127_162328.csv	rewarded	test100	at_reward	0.0
5	flytrax20181204_163734.csv	rewarded	test100	at_reward	0.152
6	flytrax20181204_170930.csv	rewarded	test100	at_reward	0.0
7	flytrax20181205_182038.csv	non-rewarded	test100	at_reward	0.0
8	flytrax20181205_184643.csv	non-rewarded	test100	at_reward	0.0
9	flytrax20181207_161754.csv	rewarded	test100	at_reward	0.02
10	flytrax20181207_180201.csv	rewarded	test100	at_reward	0.023
11	flytrax20181211_170828.csv	rewarded	test100	at_reward	0.01559251559251559
12	flytrax20181211_183411.csv	rewarded	test100	at_reward	0.03296703296703297
13	flytrax20181211_185727.csv	non-rewarded	test100	at_reward	0.0
14	flytrax20181211_192052.csv	non-rewarded	test100	at_reward	0.0
15	flytrax20181212_193040.csv	non-rewarded	test100	at_reward	0.0
16	flytrax20181214_174232.csv	rewarded	test100	at_reward	0.02197802197802198
17	flytrax20181217_192137.csv	non-rewarded	test100	at_reward	0.0
18	flytrax20181218_164433.csv	non-rewarded	test100	at_reward	0.021
19	flytrax20181218_175537.csv	non-rewarded	test100	at_reward	0.0
20	flytrax20190109_165747.csv	rewarded	test100	at_reward	0.0
21	flytrax20190110_152909.csv	non-rewarded	test100	at_reward	0.0
22	flytrax20190110_162901.csv	non-rewarded	test100	at_reward	0.0
23	flytrax20190110_170616.csv	rewarded	test100	at_reward	0.107
24	flytrax20190110_173636.csv	non-rewarded	test100	at_reward	0.0
25	flytrax20190110_182810.csv	rewarded	test100	at_reward	0.155
26	flytrax20190111_164022.csv	non-rewarded	test100	at_reward	0.0
27	flytrax20190111_172208.csv	non-rewarded	test100	at_reward	0.0
28	flytrax20190111_190138.csv	rewarded	test100	at_reward	0.06415478615071284
29	flytrax20190111_192056.csv	rewarded	test100	at_reward	0.0
30	flytrax20190116_152245.csv	rewarded	test100	at_reward	0.0
31	flytrax20190116_160702.csv	non-rewarded	test100	at_reward	0.0
32	flytrax20190116_163246.csv	non-rewarded	test100	at_reward	0.0
33	flytrax20190116_180834.csv	rewarded	test100	at_reward	0.0
34	flytrax20190116_192744.csv	rewarded	test100	at_reward	0.0
35	flytrax20190118_164239.csv	non-rewarded	test100	at_reward	0.0
36	flytrax20190118_171511.csv	non-rewarded	test100	at_reward	0.0
37	flytrax20190118_181417.csv	non-rewarded	test100	at_reward	0.0
38	flytrax20190119_171903.csv	non-rewarded	test100	at_reward	0.0
39	flytrax20190119_174549.csv	non-rewarded	test100	at_reward	0.0
