cum_dist,t,timestamp,frame,x_px,y_px,led_1
10600.0,886.7,1543940657.3778,43628000.5,561.1499999999999,414.87,0.0
10602.0,886.8000000000001,1543940657.478,43628010.5,558.73,414.55,0.0
10604.0,886.9000000000001,1543940657.5788999,43628020.5,556.4199999999998,414.50999999999993,0.0
10606.0,887.0,1543940657.6791,43628030.5,554.26,414.8800000000001,0.0
10608.0,887.1,1543940657.7799,43628040.5,552.0400000000001,415.21000000000004,0.0
10612.0,887.2,1543940657.8799999,43628050.5,549.62,415.48,0.0
10614.0,887.3000000000001,1543940657.9808002,43628060.5,547.1699999999998,415.69000000000005,0.0
10616.0,887.4000000000001,1543940658.081,43628070.5,544.99,415.7900000000001,0.0
10618.0,887.5,1543940658.1768892,43628080.0,542.911111111111,415.87777777777785,0.0
10620.0,887.6,1543940658.2770002,43628090.0,540.6272727272727,415.93636363636364,0.0
10622.0,887.7,1543940658.377889,43628100.0,538.3111111111111,416.1555555555555,0.0
10624.0,887.8000000000001,1543940658.473,43628109.5,536.01,416.55999999999995,0.0
10626.0,887.9000000000001,1543940658.5738,43628119.5,533.8100000000001,416.8300000000001,0.0
10628.0,888.0,1543940658.6740997,43628129.5,531.85,416.78999999999996,0.0
10632.0,888.1,1543940658.7747998,43628139.5,529.79,416.21000000000004,0.0
10634.0,888.2,1543940658.875,43628149.5,527.7900000000001,415.2299999999999,0.0
10636.0,888.3000000000001,1543940658.9759002,43628159.5,525.72,414.23,0.0
10638.0,888.45,1543940659.12645,43628174.5,524.2900000000001,412.215,0.0
10640.0,888.6,1543940659.277,43628189.5,523.9399999999999,409.83000000000004,0.0
10642.0,888.7,1543940659.3779,43628199.5,523.5500000000001,408.04,0.0
10644.0,888.8000000000001,1543940659.4781003,43628209.5,523.96,406.24,0.0
10646.0,888.9000000000001,1543940659.579,43628219.5,524.3,404.27,0.0
10648.0,889.0,1543940659.6790001,43628229.5,523.88,402.36,0.0
10650.0,889.1,1543940659.7799,43628239.5,522.72,401.13,0.0
10652.0,889.2,1543940659.8799999,43628249.5,520.83,400.45,0.0
10654.0,889.3000000000001,1543940659.9809003,43628259.5,518.7900000000001,400.69000000000005,0.0
10656.0,889.4000000000001,1543940660.081,43628269.5,516.53,401.0199999999999,0.0
10658.0,889.5,1543940660.1770003,43628279.0,514.0777777777778,401.09999999999997,0.0
10662.0,889.6,1543940660.2770002,43628289.0,511.5,401.14545454545447,0.0
10664.0,889.7,1543940660.377889,43628299.0,508.9555555555555,401.81111111111113,0.0
10666.0,889.8000000000001,1543940660.473,43628308.5,506.6,402.12999999999994,0.0
10668.0,889.9000000000001,1543940660.574,43628318.5,504.09,402.29,0.0
10672.0,890.0,1543940660.6739998,43628328.5,501.66,401.89000000000004,0.0
10674.0,890.1,1543940660.7749,43628338.5,499.44000000000005,400.96000000000004,0.0
10676.0,890.2,1543940660.8751998,43628348.5,497.96000000000004,399.37,0.0
10678.0,890.3000000000001,1543940660.9759002,43628358.5,496.9700000000001,397.47999999999996,0.0
10680.0,890.4000000000001,1543940661.0760999,43628368.5,495.82,395.89,0.0
10682.0,890.5,1543940661.1769,43628378.5,494.2900000000001,394.41,0.0
10684.0,890.6,1543940661.277,43628388.5,492.56000000000006,393.18,0.0
10686.0,890.75,1543940661.428,43628403.5,490.62,392.33500000000004,0.0
10688.0,890.9000000000001,1543940661.579,43628418.5,488.36,391.74,0.0
10690.0,891.0,1543940661.6792002,43628428.5,486.65,391.11,0.0
10692.0,891.1,1543940661.7800002,43628438.5,484.68,390.65,0.0
10694.0,891.2,1543940661.8799999,43628448.5,482.48999999999995,390.1,0.0
10696.0,891.3000000000001,1543940661.9810002,43628458.5,480.26000000000005,389.91,0.0
10698.0,891.4000000000001,1543940662.081,43628468.5,478.2499999999999,389.85,0.0
10700.0,891.5,1543940662.1770003,43628478.0,476.62222222222226,389.7444444444445,0.0
10702.0,891.6,1543940662.2721002,43628487.5,475.36,389.82000000000005,0.0
10704.0,891.7,1543940662.3732,43628497.5,473.91,389.91999999999996,0.0
10706.0,891.8000000000001,1543940662.473,43628507.5,472.0499999999999,390.07,0.0
10708.0,891.95,1543940662.62425,43628522.5,469.55,390.43,0.0
10710.0,892.1,1543940662.7749999,43628537.5,467.53999999999996,390.17999999999995,0.0
10712.0,892.2,1543940662.8751998,43628547.5,465.95,389.50000000000006,0.0
10714.0,892.3000000000001,1543940662.9759002,43628557.5,464.2,388.91,0.0
10716.0,892.4000000000001,1543940663.0759997,43628567.5,462.15,388.33,0.0
10718.0,892.5,1543940663.1771998,43628577.5,460.11,387.87000000000006,0.0
10720.0,892.6,1543940663.2771,43628587.5,458.17999999999995,387.7,0.0
10722.0,892.7,1543940663.3779998,43628597.5,456.10999999999996,387.56,0.0
10724.0,892.8000000000001,1543940663.4781,43628607.5,453.95,387.67999999999995,0.0
10726.0,892.9000000000001,1543940663.579,43628617.5,451.6,387.47999999999996,0.0
10728.0,893.0,1543940663.6791003,43628627.5,449.27,387.16999999999996,0.0
10730.0,893.1,1543940663.7800002,43628637.5,446.96000000000004,386.93000000000006,0.0
10732.0,893.2,1543940663.8802001,43628647.5,444.78000000000003,386.52000000000004,0.0
10736.0,893.3000000000001,1543940663.9810002,43628657.5,442.77,385.94,0.0
10738.0,893.4000000000001,1543940664.0761113,43628667.0,441.0222222222222,385.0444444444445,0.0
10740.0,893.5,1543940664.1721,43628676.5,439.28999999999996,383.96,0.0
10742.0,893.6500000000001,1543940664.32255,43628691.5,436.975,382.095,0.0
10744.0,893.8000000000001,1543940664.4731002,43628706.5,434.66,381.30000000000007,0.0
10746.0,893.9000000000001,1543940664.574,43628716.5,432.68999999999994,381.27000000000004,0.0
10748.0,894.0,1543940664.6740997,43628726.5,431.16,382.08,0.0
10750.0,894.1,1543940664.7749999,43628736.5,430.23,383.57,0.0
10752.0,894.2,1543940664.8751,43628746.5,429.3,385.48999999999995,0.0
10754.0,894.3000000000001,1543940664.9765,43628756.5,428.37000000000006,387.52,0.0
10756.0,894.4000000000001,1543940665.0760999,43628766.5,427.16999999999996,389.51,0.0
10760.0,894.5,1543940665.177,43628776.5,425.46000000000004,391.23999999999995,0.0
10762.0,894.6,1543940665.2773,43628786.5,423.25,392.61,0.0
10764.0,894.7,1543940665.3779998,43628796.5,420.91999999999996,393.55000000000007,0.0
10766.0,894.8000000000001,1543940665.4781,43628806.5,418.59,394.04999999999995,0.0
10770.0,894.9000000000001,1543940665.579,43628816.5,416.18999999999994,393.81,0.0
10772.0,895.0,1543940665.6791003,43628826.5,414.2900000000001,392.75999999999993,0.0
10774.0,895.1,1543940665.7800002,43628836.5,412.43999999999994,391.83000000000004,0.0
10776.0,895.2,1543940665.8803,43628846.5,410.37,391.16999999999996,0.0
10778.0,895.3000000000001,1543940665.9810002,43628856.5,408.21999999999997,390.7799999999999,0.0
10780.0,895.4000000000001,1543940666.0761113,43628866.0,406.1888888888889,390.3666666666666,0.0
10782.0,895.5,1543940666.1720002,43628875.5,404.34,389.98,0.0
10784.0,895.6,1543940666.2720003,43628885.5,402.25,389.21,0.0
10786.0,895.7,1543940666.373,43628895.5,400.34,388.39,0.0
10788.0,895.8000000000001,1543940666.4733996,43628905.5,398.33,387.65,0.0
10790.0,895.9000000000001,1543940666.5742002,43628915.5,396.59,387.12,0.0
10792.0,896.0,1543940666.6742997,43628925.5,394.9599999999999,387.37000000000006,0.0
10794.0,896.1,1543940666.7749999,43628935.5,393.63,388.41999999999996,0.0
10796.0,896.2,1543940666.8751,43628945.5,392.68999999999994,389.99,0.0
10798.0,896.3000000000001,1543940666.976,43628955.5,392.25,391.92999999999995,0.0
10800.0,896.4000000000001,1543940667.0762,43628965.5,391.2700000000001,394.06000000000006,0.0
10802.0,896.5,1543940667.177,43628975.5,390.36,396.16999999999996,0.0
10804.0,896.6,1543940667.2772,43628985.5,389.2,398.24,0.0
10806.0,896.7,1543940667.3779998,43628995.5,387.76,400.24,0.0
10808.0,896.8000000000001,1543940667.4782,43629005.5,386.22,402.18999999999994,0.0
10812.0,896.9000000000001,1543940667.579,43629015.5,384.72,404.26,0.0
10814.0,897.0,1543940667.6792002,43629025.5,383.26,406.48,0.0
10816.0,897.1,1543940667.7800002,43629035.5,382.15,408.70000000000005,0.0
10820.0,897.2,1543940667.8802001,43629045.5,381.08000000000004,411.07000000000005,0.0
10822.0,897.3000000000001,1543940667.9810002,43629055.5,379.76,413.41999999999996,0.0
10824.0,897.4000000000001,1543940668.076556,43629065.0,378.4555555555555,415.5555555555556,0.0
10828.0,897.5,1543940668.1720002,43629074.5,376.78000000000003,417.53000000000003,0.0
10830.0,897.6,1543940668.2723002,43629084.5,374.59,419.03000000000003,0.0
10832.0,897.7,1543940668.373,43629094.5,372.15,419.92999999999995,0.0
10834.0,897.8000000000001,1543940668.4732003,43629104.5,369.65999999999997,420.5,0.0
10838.0,897.9000000000001,1543940668.574,43629114.5,367.34999999999997,420.13,0.0
10840.0,898.0,1543940668.6740997,43629124.5,365.17999999999995,419.28999999999996,0.0
10842.0,898.1,1543940668.7749999,43629134.5,362.92999999999995,418.84000000000003,0.0
10844.0,898.2,1543940668.8751,43629144.5,360.56,418.7199999999999,0.0
10846.0,898.3000000000001,1543940668.976,43629154.5,358.17,418.71999999999997,0.0
10848.0,898.4000000000001,1543940669.0761998,43629164.5,356.14,418.83000000000004,0.0
10850.0,898.5,1543940669.1771,43629174.5,354.35,419.57,0.0
10852.0,898.6,1543940669.2772,43629184.5,353.55,420.98999999999995,0.0
10854.0,898.7,1543940669.3779998,43629194.5,353.36,422.93999999999994,0.0
10856.0,898.8000000000001,1543940669.4782,43629204.5,353.2900000000001,425.28999999999996,0.0
10858.0,898.9000000000001,1543940669.5791001,43629214.5,353.82,427.45,0.0
10862.0,899.0,1543940669.6793,43629224.5,354.46999999999997,429.71000000000004,0.0
10864.0,899.1,1543940669.7800002,43629234.5,354.7900000000001,432.16999999999996,0.0
10866.0,899.2,1543940669.8803,43629244.5,354.54999999999995,434.71999999999997,0.0
10868.0,899.3000000000001,1543940669.9810002,43629254.5,353.56,437.0,0.0
10872.0,899.4000000000001,1543940670.0762224,43629264.0,352.26666666666665,439.0222222222222,0.0
10874.0,899.5,1543940670.1722,43629273.5,350.8,441.11,0.0
10876.0,899.6,1543940670.2721004,43629283.5,348.75000000000006,442.62000000000006,0.0
10878.0,899.7,1543940670.373,43629293.5,346.34000000000003,442.75,0.0
10882.0,899.8000000000001,1543940670.4732003,43629303.5,343.84999999999997,442.69999999999993,0.0
10884.0,899.9000000000001,1543940670.574,43629313.5,341.63,442.86,0.0
10886.0,900.0,1543940670.6741998,43629323.5,339.63,442.9700000000001,0.0
10888.0,900.1,1543940670.7754,43629333.5,337.39,443.12999999999994,0.0
10890.0,900.2,1543940670.8751998,43629343.5,335.36,443.52,0.0
10892.0,900.3000000000001,1543940670.9762998,43629353.5,333.25,444.05999999999995,0.0
10894.0,900.4000000000001,1543940671.0760999,43629363.5,331.23,444.76000000000005,0.0
10896.0,900.5,1543940671.177,43629373.5,329.56,444.98999999999995,0.0
10898.0,900.6500000000001,1543940671.3276498,43629388.5,327.09999999999997,444.89,0.0
10900.0,900.8000000000001,1543940671.4782,43629403.5,324.25,444.63,0.0
10902.0,900.9000000000001,1543940671.579,43629413.5,322.3,444.75,0.0
10904.0,901.0,1543940671.6795,43629423.5,320.4,445.3,0.0
10906.0,901.1,1543940671.7800002,43629433.5,318.89,446.25,0.0
10908.0,901.2,1543940671.8806002,43629443.5,318.49,447.55999999999995,0.0
10910.0,901.3000000000001,1543940671.9810002,43629453.5,318.72,449.1,0.0
10912.0,901.4000000000001,1543940672.0762224,43629463.0,319.4,450.78888888888895,0.0
10914.0,901.5,1543940672.1720002,43629472.5,320.45000000000005,452.42999999999995,0.0
10916.0,901.6,1543940672.2722003,43629482.5,321.18,454.55999999999995,0.0
10918.0,901.7,1543940672.373,43629492.5,321.82,456.84000000000003,0.0
10920.0,901.8000000000001,1543940672.4735,43629502.5,322.04,459.3299999999999,0.0
10922.0,901.9000000000001,1543940672.574,43629512.5,321.2,461.62,0.0
10926.0,902.0,1543940672.6741998,43629522.5,319.62,463.65999999999997,0.0
10928.0,902.1,1543940672.7749999,43629532.5,317.57,464.96999999999997,0.0
10930.0,902.2,1543940672.8753,43629542.5,315.26,465.7700000000001,0.0
10932.0,902.3000000000001,1543940672.976,43629552.5,313.02000000000004,466.55,0.0
10934.0,902.4000000000001,1543940673.0765996,43629562.5,311.1,467.43999999999994,0.0
10936.0,902.5,1543940673.1774,43629572.5,309.2199999999999,468.48999999999995,0.0
10940.0,902.6,1543940673.2773998,43629582.5,307.17,469.5800000000001,0.0
10942.0,902.7,1543940673.3779998,43629592.5,304.98,470.91,0.0
10944.0,902.8000000000001,1543940673.4783998,43629602.5,303.11,472.28999999999996,0.0
10946.0,902.9000000000001,1543940673.579,43629612.5,302.1,473.69000000000005,0.0
10948.0,903.0,1543940673.6793,43629622.5,301.88,475.26000000000005,0.0
10950.0,903.1,1543940673.7800002,43629632.5,302.43,477.06000000000006,0.0
10952.0,903.2,1543940673.8804002,43629642.5,303.11,479.01000000000005,0.0
10954.0,903.3000000000001,1543940673.9810002,43629652.5,303.87,481.46000000000004,0.0
10956.0,903.4000000000001,1543940674.0763333,43629662.0,304.55555555555554,483.8333333333333,0.0
10960.0,903.5,1543940674.1720002,43629671.5,304.93,486.43999999999994,0.0
10962.0,903.6,1543940674.2724004,43629681.5,305.06,489.23,0.0
10964.0,903.7,1543940674.373,43629691.5,304.73,492.03000000000003,0.0
10968.0,903.8000000000001,1543940674.4732003,43629701.5,304.09000000000003,494.77,0.0
10970.0,903.9000000000001,1543940674.574,43629711.5,303.02,497.10999999999996,0.0
10972.0,904.0,1543940674.6742997,43629721.5,301.15,498.98,0.0
10976.0,904.1,1543940674.7749999,43629731.5,298.99999999999994,500.12999999999994,0.0
10978.0,904.2,1543940674.8754,43629741.5,296.59000000000003,500.57,0.0
10980.0,904.3000000000001,1543940674.976,43629751.5,294.33000000000004,500.8300000000001,0.0
10982.0,904.4000000000001,1543940675.0763998,43629761.5,292.24,501.55,0.0
10984.0,904.5,1543940675.177,43629771.5,291.32000000000005,502.98999999999995,0.0
10986.0,904.6,1543940675.2773,43629781.5,291.79,504.46999999999997,0.0
10988.0,904.7,1543940675.3779998,43629791.5,292.9,506.18999999999994,0.0
10990.0,904.8000000000001,1543940675.4783998,43629801.5,294.02000000000004,508.4,0.0
10992.0,904.9000000000001,1543940675.579,43629811.5,295.26,510.8,0.0
10996.0,905.0,1543940675.6794,43629821.5,296.66999999999996,513.2099999999999,0.0
10998.0,905.1,1543940675.7800002,43629831.5,298.35,515.3199999999999,0.0
11000.0,905.2,1543940675.8804002,43629841.5,299.99,517.69,0.0
11004.0,905.3000000000001,1543940675.9810002,43629851.5,301.66999999999996,519.81,0.0
11006.0,905.4000000000001,1543940676.0763333,43629861.0,303.16666666666663,521.8444444444444,0.0
11008.0,905.5,1543940676.1720002,43629870.5,304.74999999999994,523.75,0.0
11012.0,905.6,1543940676.2724004,43629880.5,306.65,525.61,0.0
11014.0,905.7,1543940676.373,43629890.5,308.38,527.28,0.0
11016.0,905.8000000000001,1543940676.4734,43629900.5,309.49999999999994,529.28,0.0
11018.0,905.9000000000001,1543940676.574,43629910.5,309.95,531.8299999999999,0.0
11022.0,906.0,1543940676.6744,43629920.5,309.96000000000004,534.47,0.0
11024.0,906.1,1543940676.7749999,43629930.5,309.42999999999995,536.97,0.0
11026.0,906.2,1543940676.8753,43629940.5,308.44,539.2900000000001,0.0
11028.0,906.3000000000001,1543940676.976,43629950.5,306.98,541.17,0.0
11030.0,906.4000000000001,1543940677.0763998,43629960.5,305.08000000000004,542.2099999999999,0.0
11032.0,906.5,1543940677.177,43629970.5,303.28999999999996,542.5899999999999,0.0
11034.0,906.6500000000001,1543940677.3276997,43629985.5,302.58,543.41,0.0
11036.0,906.8000000000001,1543940677.4782999,43630000.5,303.5,544.99,0.0
11038.0,906.9000000000001,1543940677.579,43630010.5,304.82000000000005,546.17,0.0
11040.0,907.0,1543940677.6795,43630020.5,306.58000000000004,547.3000000000001,0.0
11042.0,907.1,1543940677.7800002,43630030.5,308.56,548.5,0.0
11044.0,907.2,1543940677.8805,43630040.5,310.65999999999997,549.9300000000001,0.0
11048.0,907.3000000000001,1543940677.9810002,43630050.5,312.88,551.3199999999999,0.0
11050.0,907.4000000000001,1543940678.0764446,43630060.0,315.0444444444444,552.5111111111112,0.0
11052.0,907.5,1543940678.1720002,43630069.5,317.14,553.65,0.0
11054.0,907.6,1543940678.2723002,43630079.5,319.46,554.92,0.0
11058.0,907.7,1543940678.373,43630089.5,321.83,556.1000000000001,0.0
11060.0,907.8000000000001,1543940678.4734,43630099.5,323.9,557.22,0.0
11062.0,907.9000000000001,1543940678.574,43630109.5,325.99,558.41,0.0
11064.0,908.0,1543940678.6743999,43630119.5,328.08000000000004,559.75,0.0
11068.0,908.1,1543940678.7749999,43630129.5,330.03000000000003,561.4300000000001,0.0
11070.0,908.2,1543940678.8755,43630139.5,331.82,563.3799999999999,0.0
11072.0,908.3000000000001,1543940678.976,43630149.5,333.63,565.7099999999999,0.0
11076.0,908.4000000000001,1543940679.0765002,43630159.5,335.16999999999996,567.9599999999999,0.0
11078.0,908.5,1543940679.177,43630169.5,336.62,570.3299999999999,0.0
11080.0,908.6,1543940679.2775998,43630179.5,337.46,572.84,0.0
11084.0,908.7,1543940679.3779998,43630189.5,337.83000000000004,575.6099999999999,0.0
11086.0,908.8000000000001,1543940679.4785,43630199.5,337.91,578.47,0.0
11090.0,908.9000000000001,1543940679.579,43630209.5,337.96000000000004,581.3599999999999,0.0
11092.0,909.0,1543940679.6796002,43630219.5,337.74999999999994,584.31,0.0
11096.0,909.1,1543940679.7800002,43630229.5,336.96,586.8199999999999,0.0
11098.0,909.2,1543940679.8805,43630239.5,335.67,588.9399999999999,0.0
11100.0,909.3000000000001,1543940679.9810002,43630249.5,334.05,590.9599999999999,0.0
11102.0,909.4000000000001,1543940680.0766668,43630259.0,332.7555555555556,592.9555555555556,0.0
11104.0,909.5,1543940680.1720002,43630268.5,331.34,594.72,0.0
11108.0,909.6,1543940680.2724004,43630278.5,329.88,596.5899999999999,0.0
11110.0,909.7,1543940680.373,43630288.5,328.21000000000004,598.1700000000001,0.0
11112.0,909.8500000000001,1543940680.5239,43630303.5,325.54999999999995,598.91,0.0
11114.0,910.1500000000001,1543940680.82525,43630333.5,324.3025,599.575,0.0
11116.0,910.4000000000001,1543940681.0763998,43630358.5,325.04,601.33,0.0
11118.0,910.5,1543940681.177,43630368.5,326.14,602.76,0.0
11120.0,910.6,1543940681.2775998,43630378.5,327.37,604.36,0.0
11122.0,910.7,1543940681.3779998,43630388.5,328.71999999999997,606.1,0.0
11124.0,910.8000000000001,1543940681.4785,43630398.5,330.59000000000003,607.25,0.0
11126.0,910.9000000000001,1543940681.579,43630408.5,332.6,608.1299999999999,0.0
11128.0,911.0,1543940681.6795,43630418.5,334.59000000000003,609.45,0.0
11132.0,911.1,1543940681.775,43630428.0,336.5555555555555,610.8333333333334,0.0
11134.0,911.2,1543940681.8758183,43630438.0,338.53636363636366,612.2818181818182,0.0
11136.0,911.3000000000001,1543940681.9810002,43630448.5,340.76,613.77,0.0
11138.0,911.4000000000001,1543940682.0766668,43630458.0,342.7777777777778,615.1777777777778,0.0
11142.0,911.5,1543940682.1722004,43630467.5,344.64,616.8,0.0
11144.0,911.6,1543940682.2727,43630477.5,346.64,618.6600000000001,0.0
11146.0,911.7,1543940682.373,43630487.5,348.5,620.5400000000001,0.0
11150.0,911.8000000000001,1543940682.4735,43630497.5,350.48999999999995,622.5600000000001,0.0
11152.0,911.9000000000001,1543940682.574,43630507.5,352.12,624.81,0.0
11156.0,912.0,1543940682.6745,43630517.5,353.7,627.4000000000001,0.0
11158.0,912.1,1543940682.7749999,43630527.5,355.13,629.8900000000001,0.0
11160.0,912.2,1543940682.8755,43630537.5,356.51,632.23,0.0
11164.0,912.3000000000001,1543940682.976,43630547.5,357.77000000000004,634.6600000000001,0.0
11166.0,912.4000000000001,1543940683.0766,43630557.5,358.76000000000005,637.1899999999999,0.0
11168.0,912.85,1543940683.5288253,43630602.5,358.70375,638.9312500000001,0.0
11170.0,913.3500000000001,1543940684.028778,43630652.25,360.3988888888889,638.473888888889,0.0
11172.0,913.5,1543940684.1720002,43630666.5,362.53,637.7900000000001,0.0
11174.0,913.6,1543940684.2725003,43630676.5,363.94,636.6999999999999,0.0
11176.0,914.3,1543940684.9761233,43630746.5,365.4476923076923,635.426923076923,0.0
11178.0,916.4,1543940687.0762956,43630955.46551724,364.8445802856148,635.3912991988856,0.0
11180.0,919.0,1543940689.6755464,43631214.08695652,364.40621870882745,635.217123407993,0.0
11182.0,920.2,1543940690.8758001,43631333.5,363.89000000000004,633.37,0.0
11184.0,920.3500000000001,1543940691.0264,43631348.5,363.84499999999997,631.18,0.0
11186.0,920.5,1543940691.1773,43631363.5,364.31000000000006,628.8700000000001,0.0
11188.0,920.6,1543940691.2777996,43631373.5,364.90999999999997,627.03,0.0
11190.0,920.7,1543940691.3782,43631383.5,365.67,625.65,0.0
11192.0,920.8000000000001,1543940691.4787,43631393.5,366.66999999999996,624.4100000000001,0.0
11194.0,920.9000000000001,1543940691.579,43631403.5,367.89,622.76,0.0
11196.0,921.0,1543940691.6799,43631413.5,369.06,621.1600000000001,0.0
11198.0,921.1500000000001,1543940691.83045,43631428.5,371.21000000000004,619.85,0.0
11200.0,921.3000000000001,1543940691.9810002,43631443.5,373.98,619.09,0.0
11202.0,921.4000000000001,1543940692.076889,43631453.0,375.8555555555556,618.9333333333333,0.0
11204.0,921.5,1543940692.1720002,43631462.5,377.75,618.46,0.0
11206.0,921.6,1543940692.2728,43631472.5,379.89,617.8900000000001,0.0
11210.0,921.7,1543940692.373,43631482.5,382.08,617.2,0.0
11212.0,921.8000000000001,1543940692.4738002,43631492.5,384.3,616.52,0.0
11214.0,921.9000000000001,1543940692.574,43631502.5,386.41999999999996,615.76,0.0
11216.0,922.0,1543940692.6747,43631512.5,388.46,614.8000000000001,0.0
11218.0,922.1,1543940692.7749999,43631522.5,390.13,613.47,0.0
11220.0,922.2,1543940692.8758001,43631532.5,390.82000000000005,611.6099999999999,0.0
11222.0,922.3000000000001,1543940692.9764,43631542.5,391.09000000000003,609.71,0.0
11224.0,922.4000000000001,1543940693.0769002,43631552.5,391.23,608.01,0.0
11226.0,922.55,1543940693.22755,43631567.5,393.095,606.71,0.0
11228.0,922.7,1543940693.3781,43631582.5,395.72999999999996,606.7699999999999,0.0
11230.0,922.8000000000001,1543940693.4788997,43631592.5,397.84000000000003,607.17,0.0
11232.0,923.3000000000001,1543940693.9772878,43631642.11111111,399.39740740740746,607.881111111111,0.0
11234.0,925.5500000000001,1543940696.2268467,43631865.93055555,399.42492143658797,607.9118181818181,0.0
11236.0,927.45,1543940698.1246057,43632054.75,400.5044444444445,605.8455555555555,0.0
11238.0,927.6,1543940698.2729,43632069.5,401.33000000000004,603.6800000000001,0.0
11240.0,927.7,1543940698.373,43632079.5,402.03,601.8000000000001,0.0
11242.0,927.8000000000001,1543940698.4740002,43632089.5,402.77,600.38,0.0
11244.0,927.9000000000001,1543940698.5741,43632099.5,404.05,599.4999999999999,0.0
11246.0,928.0,1543940698.6750002,43632109.5,405.6,598.44,0.0
11248.0,928.1,1543940698.7749999,43632119.5,407.12,597.1899999999999,0.0
11250.0,928.2,1543940698.876,43632129.5,408.98999999999995,595.7899999999998,0.0
11252.0,928.3000000000001,1543940698.976,43632139.5,410.45,594.15,0.0
11254.0,928.4000000000001,1543940699.0770001,43632149.5,411.55,592.35,0.0
11256.0,928.5,1543940699.177,43632159.5,412.73999999999995,590.1999999999999,0.0
11260.0,928.6,1543940699.2778997,43632169.5,414.0400000000001,588.14,0.0
11262.0,928.7,1543940699.3781,43632179.5,415.46999999999997,586.62,0.0
11264.0,928.8000000000001,1543940699.4789999,43632189.5,417.0200000000001,585.02,0.0
11266.0,928.9000000000001,1543940699.579,43632199.5,418.73,583.6400000000001,0.0
11268.0,929.0,1543940699.6799998,43632209.5,420.6,582.24,0.0
11270.0,929.1,1543940699.7803,43632219.5,422.14000000000004,580.7,0.0
11272.0,929.2,1543940699.881,43632229.5,422.55,578.99,0.0
11274.0,929.3000000000001,1543940699.9760003,43632239.0,421.9444444444444,577.4555555555556,0.0
11276.0,929.4000000000001,1543940700.072,43632248.5,421.0,575.76,0.0
11278.0,929.5,1543940700.1722002,43632258.5,419.53999999999996,574.18,0.0
11280.0,929.6500000000001,1543940700.323,43632273.5,418.775,572.26,0.0
11282.0,929.8000000000001,1543940700.4740002,43632288.5,420.05,571.1,0.0
11284.0,929.95,1543940700.6245,43632303.5,422.30500000000006,571.0149999999999,0.0
11286.0,930.1,1543940700.7749999,43632318.5,424.7299999999999,572.0000000000001,0.0
11288.0,930.2,1543940700.876,43632328.5,426.48,573.1400000000001,0.0
11290.0,930.3000000000001,1543940700.976,43632338.5,428.33000000000004,574.26,0.0
11294.0,930.4000000000001,1543940701.0770001,43632348.5,430.42999999999995,574.9699999999999,0.0
11296.0,930.5,1543940701.1771998,43632358.5,432.66999999999996,575.25,0.0
11298.0,930.6,1543940701.2779999,43632368.5,434.67999999999995,574.6400000000001,0.0
11300.0,930.7,1543940701.3781,43632378.5,435.98,572.99,0.0
11302.0,930.8000000000001,1543940701.4789999,43632388.5,437.21000000000004,571.05,0.0
11304.0,930.9000000000001,1543940701.579,43632398.5,438.75999999999993,569.42,0.0
11306.0,931.0,1543940701.6801,43632408.5,440.64000000000004,567.95,0.0
11310.0,931.1,1543940701.7803001,43632418.5,442.73,566.3700000000001,0.0
11312.0,931.2,1543940701.8813002,43632428.5,444.91999999999996,564.8,0.0
11314.0,931.3000000000001,1543940701.9761114,43632438.0,447.00000000000006,563.6111111111111,0.0
11316.0,931.4000000000001,1543940702.072,43632447.5,449.03000000000003,563.53,0.0
11318.0,931.5,1543940702.1722,43632457.5,451.03999999999996,564.4100000000001,0.0
11322.0,931.6,1543940702.273,43632467.5,453.18,565.85,0.0
11324.0,931.7,1543940702.3730998,43632477.5,455.2,567.1299999999999,0.0
11326.0,931.9000000000001,1543940702.5744667,43632497.5,457.57333333333327,567.8833333333333,0.0
11328.0,932.1,1543940702.7751,43632517.5,457.86,566.3700000000001,0.0
11330.0,932.2,1543940702.876,43632527.5,458.15,565.0899999999999,0.0
11332.0,932.3000000000001,1543940702.9761,43632537.5,458.73999999999995,562.99,0.0
11334.0,932.4000000000001,1543940703.0771003,43632547.5,459.55999999999995,560.4000000000001,0.0
11338.0,932.5,1543940703.1773,43632557.5,460.37000000000006,557.8000000000001,0.0
11340.0,932.6,1543940703.2779999,43632567.5,461.14,555.1600000000001,0.0
11342.0,932.7,1543940703.3782,43632577.5,461.71999999999997,552.33,0.0
11346.0,932.8000000000001,1543940703.4789999,43632587.5,462.39,549.36,0.0
11348.0,932.9000000000001,1543940703.5791001,43632597.5,463.05999999999995,546.4100000000001,0.0
11352.0,933.0,1543940703.6799998,43632607.5,463.66999999999996,543.26,0.0
11356.0,933.1,1543940703.7802,43632617.5,464.08000000000004,539.95,0.0
11358.0,933.2,1543940703.881,43632627.5,464.39,537.02,0.0
11362.0,933.3000000000001,1543940703.9761114,43632637.0,464.7666666666667,534.0888888888888,0.0
11364.0,933.4000000000001,1543940704.072,43632646.5,465.03999999999996,531.27,0.0
11368.0,933.5,1543940704.1720002,43632656.5,465.44000000000005,528.22,0.0
11370.0,933.6,1543940704.273,43632666.5,465.53999999999996,525.41,0.0
11372.0,933.7,1543940704.3731,43632676.5,465.03999999999996,522.6799999999998,0.0
